id_text,source,target,Type,ancient_author,recipient
P334715,Bel-liqbi,Sargon,directed,Bel-liqbi,Sargon
P334718,Nabu-pašir,Sargon,directed,Nabu-pašir,Sargon
P334721,Sin-ahhe-eriba,Sargon,directed,Sin-ahhe-eriba,Sargon
P334727,Taklak-ana-Bel,Sargon,directed,Taklak-ana-Bel,Sargon
P334728,Ṭab-ṣil-Ešarra,Sargon,directed,Ṭab-ṣil-Ešarra,Sargon
P334729,Ina-šar-Bel-allak,Sargon,directed,Ina-šar-Bel-allak,Sargon
P334739,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P334773,Sin-ahhe-eriba,Sargon,directed,Sin-ahhe-eriba,Sargon
P334774,Amar-ili,Sargon,directed,Amar-ili,Sargon
P334776,Ilu-iqbi,Sargon,directed,Ilu-iqbi,Sargon
P334789,Arihu,Sargon,directed,Arihu,Sargon
P334791,,Sargon,directed,,Sargon
P334792,Nabu-deʾiq,Sargon,directed,Nabu-deʾiq,Sargon
P334794,Ilu-iqbi,Sargon,directed,Ilu-iqbi,Sargon
P334804,Nabu-pašir,Sargon,directed,Nabu-pašir,Sargon
P334807,Nabu-pašir,Sargon,directed,Nabu-pašir,Sargon
P334810,,Sargon,directed,,Sargon
P334820,Taklak-ana-Bel,Sargon,directed,Taklak-ana-Bel,Sargon
P334826,Aššur-...,Sargon,directed,Aššur-...,Sargon
P334830,,Sargon,directed,,Sargon
P334834,Sargon II,Sargon,directed,Sargon II,Sargon
P334849,Sargon II,Sargon,directed,Sargon II,Sargon
P334864,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P334895,,Sargon,directed,,Sargon
P334903,Taklak-ana-Bel,Sargon,directed,Taklak-ana-Bel,Sargon
P334904,Ṭab-ṣil-Ešarra,Sargon,directed,Ṭab-ṣil-Ešarra,Sargon
P334910,Šulmanu-...,Sargon,directed,Šulmanu-...,Sargon
P334912,Amar-ili,Sargon,directed,Amar-ili,Sargon
P334918,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P334922,Sargon II,Sargon,directed,Sargon II,Sargon
P334923,Taklak-ana-Bel,Sargon,directed,Taklak-ana-Bel,Sargon
P336167,Ṭab-ṣil-Ešarra,Sargon,directed,Ṭab-ṣil-Ešarra,Sargon
P336172,,Sargon,directed,,Sargon
P336595,Sargon II,Sargon,directed,Sargon II,Sargon
P336596,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P336597,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P393855,,Sargon,directed,,Sargon
P393866,NN,Sargon,directed,NN,Sargon
P393866,Nabu-dur-makie,Sargon,directed,Nabu-dur-makie,Sargon
P428858,Nabu-deʾiq,Sargon,directed,Nabu-deʾiq,Sargon
X010028,Esarhaddon,Sargon,directed,Esarhaddon,Sargon
P224392,Mahde,Sargon,directed,Mahde,Sargon
P224439,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P224586,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P224650,,Sargon,directed,,Sargon
P313419,...-kaʾʾin,Sargon,directed,...-kaʾʾin,Sargon
P313422,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P313445,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P313448,Aššur-dur-paniya,Sargon,directed,Aššur-dur-paniya,Sargon
P313450,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P313451,Sin-ahhe-eriba,Sargon,directed,Sin-ahhe-eriba,Sargon
P313452,,Sargon,directed,,Sargon
P313453,Ṭab-ṣil-Ešarra,Sargon,directed,Ṭab-ṣil-Ešarra,Sargon
P313455,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P313457,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P313462,,Sargon,directed,,Sargon
P313469,Hu-Teššub,Sargon,directed,Hu-Teššub,Sargon
P313471,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P313473,Aššur-patinu,Sargon,directed,Aššur-patinu,Sargon
P313474,Atanha-Šamaš,Sargon,directed,Atanha-Šamaš,Sargon
P313478,Aššur-belu-udaʾʾan,Sargon,directed,Aššur-belu-udaʾʾan,Sargon
P313480,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P313494,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P313500,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P313510,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P313513,,Sargon,directed,,Sargon
P313514,,Sargon,directed,,Sargon
P313516,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P313529,,Sargon,directed,,Sargon
P313537,,Sargon,directed,,Sargon
P313539,,Sargon,directed,,Sargon
P313540,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P313541,,Sargon,directed,,Sargon
P313542,Ariye,Sargon,directed,Ariye,Sargon
P313542,Ariṣa,Sargon,directed,Ariṣa,Sargon
P313546,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P313547,unassigned vassal king,Sargon,directed,unassigned vassal king,Sargon
P313548,,Sargon,directed,,Sargon
P313550,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313552,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P313553,,Sargon,directed,,Sargon
P313575,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P313578,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P313585,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P313587,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P313603,,Sargon,directed,,Sargon
P313607,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P313609,,Sargon,directed,,Sargon
P313612,,Sargon,directed,,Sargon
P313615,,Sargon,directed,,Sargon
P313616,,Sargon,directed,,Sargon
P313619,Dinanu,Sargon,directed,Dinanu,Sargon
P313625,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P313628,Ašipa,Sargon,directed,Ašipa,Sargon
P313630,Nabu-...,Sargon,directed,Nabu-...,Sargon
P313640,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P313655,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313665,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P313672,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P313676,,Sargon,directed,,Sargon
P313679,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P313683,,Sargon,directed,,Sargon
P313686,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P313687,,Sargon,directed,,Sargon
P313695,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P313698,,Sargon,directed,,Sargon
P313711,Aššur-dur-paniya,Sargon,directed,Aššur-dur-paniya,Sargon
P313720,Sargon II,Sargon,directed,Sargon II,Sargon
P313738,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P313739,,Sargon,directed,,Sargon
P313743,Ašipa,Sargon,directed,Ašipa,Sargon
P313750,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P313758,,Sargon,directed,,Sargon
P313761,Aššur-dur-paniya,Sargon,directed,Aššur-dur-paniya,Sargon
P313779,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P313801,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P313803,Aššur-dur-paniya,Sargon,directed,Aššur-dur-paniya,Sargon
P313808,,Sargon,directed,,Sargon
P313812,,Sargon,directed,,Sargon
P313817,Sargon II,Sargon,directed,Sargon II,Sargon
P313820,,Sargon,directed,,Sargon
P313822,,Sargon,directed,,Sargon
P313827,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P313828,,Sargon,directed,,Sargon
P313833,,Sargon,directed,,Sargon
P313837,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P313840,,Sargon,directed,,Sargon
P313845,Nabu-hamatua,Sargon,directed,Nabu-hamatua,Sargon
P313853,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P313855,Sargon II,Sargon,directed,Sargon II,Sargon
P313858,,Sargon,directed,,Sargon
P313867,,Sargon,directed,,Sargon
P313883,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P313886,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P313891,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P313893,,Sargon,directed,,Sargon
P313898,,Sargon,directed,,Sargon
P313905,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P313922,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P313926,Nanu,Sargon,directed,Nanu,Sargon
P313930,,Sargon,directed,,Sargon
P313932,,Sargon,directed,,Sargon
P313940,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P313945,,Sargon,directed,,Sargon
P313965,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313970,,Sargon,directed,,Sargon
P313981,,Sargon,directed,,Sargon
P313985,Aššur-patinu,Sargon,directed,Aššur-patinu,Sargon
P313990,Mahde,Sargon,directed,Mahde,Sargon
P313993,,Sargon,directed,,Sargon
P313995,,Sargon,directed,,Sargon
P313996,Ašipa,Sargon,directed,Ašipa,Sargon
P313997,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P313998,,Sargon,directed,,Sargon
P314027,Bel-iddina,Sargon,directed,Bel-iddina,Sargon
P314028,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P314029,,Sargon,directed,,Sargon
P314033,,Sargon,directed,,Sargon
P314037,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P314040,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P314041,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P314043,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P314049,Atanha-Šamaš,Sargon,directed,Atanha-Šamaš,Sargon
P314053,Aššur-patinu,Sargon,directed,Aššur-patinu,Sargon
P314063,,Sargon,directed,,Sargon
P314068,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P314070,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P314087,,Sargon,directed,,Sargon
P314088,Sargon II,Sargon,directed,Sargon II,Sargon
P314106,,Sargon,directed,,Sargon
P314108,Nashir-Bel or Ša-Aššur-dubbu,Sargon,directed,Nashir-Bel or Ša-Aššur-dubbu,Sargon
P314118,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P314136,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P314139,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P314140,Nanu,Sargon,directed,Nanu,Sargon
P314187,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P314189,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P314199,,Sargon,directed,,Sargon
P314205,,Sargon,directed,,Sargon
P314207,,Sargon,directed,,Sargon
P314208,,Sargon,directed,,Sargon
P314236,,Sargon,directed,,Sargon
P314245,,Sargon,directed,,Sargon
P314249,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P314256,Mahde,Sargon,directed,Mahde,Sargon
P314261,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P314265,,Sargon,directed,,Sargon
P314268,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P314281,,Sargon,directed,,Sargon
P314283,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P314291,,Sargon,directed,,Sargon
P314294,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P314300,,Sargon,directed,,Sargon
P314321,,Sargon,directed,,Sargon
P314323,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P314327,,Sargon,directed,,Sargon
P334060,Urdu-Sin,Sargon,directed,Urdu-Sin,Sargon
P334069,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P334070,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P334071,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P334072,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P334073,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P334084,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P334090,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334091,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334092,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334093,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334094,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334137,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P334138,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P334139,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P334140,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P334145,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P334146,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P334149,Issar-šumu-iqiša,Sargon,directed,Issar-šumu-iqiša,Sargon
P334150,Nabu-uṣalla,Sargon,directed,Nabu-uṣalla,Sargon
P334151,Aššur-balti-niše,Sargon,directed,Aššur-balti-niše,Sargon
P334152,Nabu-hamatua,Sargon,directed,Nabu-hamatua,Sargon
P334157,Hu-Teššub,Sargon,directed,Hu-Teššub,Sargon
P334179,Aššur-belu-udaʾʾan,Sargon,directed,Aššur-belu-udaʾʾan,Sargon
P334180,Aššur-belu-daʾʾin,Sargon,directed,Aššur-belu-daʾʾin,Sargon
P334181,Aššur-belu-daʾʾin,Sargon,directed,Aššur-belu-daʾʾin,Sargon
P334182,Aššur-belu-daʾʾin,Sargon,directed,Aššur-belu-daʾʾin,Sargon
P334186,Aššur-dur-paniya,Sargon,directed,Aššur-dur-paniya,Sargon
P334187,Aššur-dur-paniya,Sargon,directed,Aššur-dur-paniya,Sargon
P334189,Nabu-ušabši,Sargon,directed,Nabu-ušabši,Sargon
P334189,Igli,Sargon,directed,Igli,Sargon
P334197,Bel-emuranni,Sargon,directed,Bel-emuranni,Sargon
P334198,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334199,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334200,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334205,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334208,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334222,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P334223,Zabayu,Sargon,directed,Zabayu,Sargon
P334256,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334257,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334263,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334279,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334280,Urzana,Sargon,directed,Urzana,Sargon
P334281,Upaq-Šamaš,Sargon,directed,Upaq-Šamaš,Sargon
P334282,Abat-šarri-uṣur,Sargon,directed,Abat-šarri-uṣur,Sargon
P334291,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P334296,Ašipa,Sargon,directed,Ašipa,Sargon
P334305,Upaq-Šamaš,Sargon,directed,Upaq-Šamaš,Sargon
P334308,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334312,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P334318,,Sargon,directed,,Sargon
P334321,Dinanu,Sargon,directed,Dinanu,Sargon
P334322,,Sargon,directed,,Sargon
P334337,,Sargon,directed,,Sargon
P334338,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334339,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334347,Ašipa,Sargon,directed,Ašipa,Sargon
P334348,Ašipa,Sargon,directed,Ašipa,Sargon
P334349,Ašipa,Sargon,directed,Ašipa,Sargon
P334350,Ašipa,Sargon,directed,Ašipa,Sargon
P334351,Ašipa,Sargon,directed,Ašipa,Sargon
P334355,Bel-iddina,Sargon,directed,Bel-iddina,Sargon
P334357,Adad-ibni,Sargon,directed,Adad-ibni,Sargon
P334361,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P334369,,Sargon,directed,,Sargon
P334373,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P334388,,Sargon,directed,,Sargon
P334398,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P334401,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334405,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334410,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P334412,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334439,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334447,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334497,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P334498,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P334518,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P334521,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P334528,Aššur-dur-paniya,Sargon,directed,Aššur-dur-paniya,Sargon
P334529,Aššur-dur-paniya,Sargon,directed,Aššur-dur-paniya,Sargon
P334534,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334535,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334538,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334543,Urzana,Sargon,directed,Urzana,Sargon
P334544,Nabu-šarru-uṣur,Sargon,directed,Nabu-šarru-uṣur,Sargon
P334554,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P334555,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P334556,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P334557,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P334558,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P334559,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P334564,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334595,,Sargon,directed,,Sargon
P334607,Nabu-ahu-uṣur,Sargon,directed,Nabu-ahu-uṣur,Sargon
P334612,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P334613,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P334615,Mannu-ki-Adad,Sargon,directed,Mannu-ki-Adad,Sargon
P334616,Mannu-ki-Adad,Sargon,directed,Mannu-ki-Adad,Sargon
P334617,Mannu-ki-Adad,Sargon,directed,Mannu-ki-Adad,Sargon
P334618,Mannu-ki-Adad,Sargon,directed,Mannu-ki-Adad,Sargon
P334625,Aššur-patinu,Sargon,directed,Aššur-patinu,Sargon
P334629,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P334633,Mannu-ki-Arbail,Sargon,directed,Mannu-ki-Arbail,Sargon
P334638,Mušallim-Adad,Sargon,directed,Mušallim-Adad,Sargon
P334642,Ašipa,Sargon,directed,Ašipa,Sargon
P334646,,Sargon,directed,,Sargon
P334656,...-remanni,Sargon,directed,...-remanni,Sargon
P334663,Mahde,Sargon,directed,Mahde,Sargon
P334664,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P334674,Šulmu-beli-lašme,Sargon,directed,Šulmu-beli-lašme,Sargon
P334679,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P334688,Ṭab-šar-Aššur,Sargon,directed,Ṭab-šar-Aššur,Sargon
P334694,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P334698,,Sargon,directed,,Sargon
P334705,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P334713,Nabu-hamatua,Sargon,directed,Nabu-hamatua,Sargon
P334723,Ada,Sargon,directed,Ada,Sargon
P334725,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P334772,,Sargon,directed,,Sargon
P334782,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334783,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P334786,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P334793,,Sargon,directed,,Sargon
P334821,,Sargon,directed,,Sargon
P334825,,Sargon,directed,,Sargon
P334831,,Sargon,directed,,Sargon
P334836,,Sargon,directed,,Sargon
P334839,Bel-iddina,Sargon,directed,Bel-iddina,Sargon
P334842,,Sargon,directed,,Sargon
P334848,Bel-iddina,Sargon,directed,Bel-iddina,Sargon
P334863,Aššur-alik-pani,Sargon,directed,Aššur-alik-pani,Sargon
P334865,,Sargon,directed,,Sargon
P334887,Kuškaya,Sargon,directed,Kuškaya,Sargon
P334888,Kuškaya,Sargon,directed,Kuškaya,Sargon
P334892,Gabbu-ana-Aššur,Sargon,directed,Gabbu-ana-Aššur,Sargon
P334894,Adad-issiya,Sargon,directed,Adad-issiya,Sargon
P334896,Aššur-dur-paniya,Sargon,directed,Aššur-dur-paniya,Sargon
P334921,Šulmu-beli,Sargon,directed,Šulmu-beli,Sargon
P336169,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P336178,Naʾdi-ilu,Sargon,directed,Naʾdi-ilu,Sargon
P336635,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P336636,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P337150,Aššur-reṣuwa,Sargon,directed,Aššur-reṣuwa,Sargon
P337151,Aššur-zeru-ibni,Sargon,directed,Aššur-zeru-ibni,Sargon
P393858,Ša-Aššur-dubbu,Sargon,directed,Ša-Aššur-dubbu,Sargon
P397189,Nashir-Bel,Sargon,directed,Nashir-Bel,Sargon
P224449,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P237089,Issar-duri,Sargon,directed,Issar-duri,Sargon
P238649,,Sargon,directed,,Sargon
P313420,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P313421,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P313434,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P313442,,Sargon,directed,,Sargon
P313444,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P313454,,Sargon,directed,,Sargon
P313470,Aššur-belu-uṣur,Sargon,directed,Aššur-belu-uṣur,Sargon
P313476,,Sargon,directed,,Sargon
P313477,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P313479,Aššur-belu-taqqin,Sargon,directed,Aššur-belu-taqqin,Sargon
P313481,,Sargon,directed,,Sargon
P313482,,Sargon,directed,,Sargon
P313483,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P313486,Nergal-...,Sargon,directed,Nergal-...,Sargon
P313492,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313496,,Sargon,directed,,Sargon
P313498,Aššur-belu-uṣur,Sargon,directed,Aššur-belu-uṣur,Sargon
P313501,,Sargon,directed,,Sargon
P313504,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313506,,Sargon,directed,,Sargon
P313507,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P313508,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P313515,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P313517,,Sargon,directed,,Sargon
P313518,,Sargon,directed,,Sargon
P313560,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P313573,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P313576,Nabu-remanni,Sargon,directed,Nabu-remanni,Sargon
P313581,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P313586,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P313594,...ya,Sargon,directed,...ya,Sargon
P313595,,Sargon,directed,,Sargon
P313596,,Sargon,directed,,Sargon
P313601,,Sargon,directed,,Sargon
P313610,,Sargon,directed,,Sargon
P313613,,Sargon,directed,,Sargon
P313617,,Sargon,directed,,Sargon
P313618,,Sargon,directed,,Sargon
P313620,,Sargon,directed,,Sargon
P313622,,Sargon,directed,,Sargon
P313624,,Sargon,directed,,Sargon
P313632,,Sargon,directed,,Sargon
P313635,,Sargon,directed,,Sargon
P313637,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313639,,Sargon,directed,,Sargon
P313643,,Sargon,directed,,Sargon
P313646,,Sargon,directed,,Sargon
P313647,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P313652,,Sargon,directed,,Sargon
P313653,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P313654,,Sargon,directed,,Sargon
P313657,,Sargon,directed,,Sargon
P313659,,Sargon,directed,,Sargon
P313666,,Sargon,directed,,Sargon
P313667,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P313673,,Sargon,directed,,Sargon
P313675,,Sargon,directed,,Sargon
P313680,,Sargon,directed,,Sargon
P313692,,Sargon,directed,,Sargon
P313700,Nabu-duru-uṣur,Sargon,directed,Nabu-duru-uṣur,Sargon
P313701,Aššur-belu-uṣur,Sargon,directed,Aššur-belu-uṣur,Sargon
P313702,,Sargon,directed,,Sargon
P313706,,Sargon,directed,,Sargon
P313710,,Sargon,directed,,Sargon
P313714,,Sargon,directed,,Sargon
P313716,,Sargon,directed,,Sargon
P313718,,Sargon,directed,,Sargon
P313721,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313723,Nadin-...,Sargon,directed,Nadin-...,Sargon
P313725,Nabu-remanni,Sargon,directed,Nabu-remanni,Sargon
P313728,,Sargon,directed,,Sargon
P313729,,Sargon,directed,,Sargon
P313730,,Sargon,directed,,Sargon
P313733,,Sargon,directed,,Sargon
P313735,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P313737,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P313740,,Sargon,directed,,Sargon
P313747,,Sargon,directed,,Sargon
P313753,,Sargon,directed,,Sargon
P313754,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313756,,Sargon,directed,,Sargon
P313757,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P313766,,Sargon,directed,,Sargon
P313769,,Sargon,directed,,Sargon
