id_text,source,target,Type,ancient_author,recipient,dossier,senderloc,sender_title 
P334321,Abat-šarri-uṣur,Nergal-belu-uṣur,undirected,Dinanu,Sargon II,SAA05.08.11.c,Eastern Kurdistan,
P334079,Nabu-pašir,Gir-Dadi,undirected,Nabu-pašir,Sargon II,SAA01.09.04.a,Harran,
P334079,Nabu-pašir,Seʾ-lukidi,undirected,Nabu-pašir,Sargon II,SAA01.09.04.a,Harran,
P334079,Gir-Dadi,Seʾ-lukidi,undirected,Nabu-pašir,Sargon II,SAA01.09.04.a,Harran,
P334079,Gir-Dadi,Nabu-pašir,undirected,Nabu-pašir,Sargon II,SAA01.09.04.a,Harran,
P334079,Seʾ-lukidi,Gir-Dadi,undirected,Nabu-pašir,Sargon II,SAA01.09.04.a,Harran,
P334079,Seʾ-lukidi,Nabu-pašir,undirected,Nabu-pašir,Sargon II,SAA01.09.04.a,Harran,
P334168,Nergal-eṭir,Dalta,undirected,Nergal-eṭir,Sargon II,SAA15.03.03.a,"Namri, Bit-Hamban, or Bit-Sangibuti",
P334168,Dalta,Nergal-eṭir,undirected,Nergal-eṭir,Sargon II,SAA15.03.03.a,"Namri, Bit-Hamban, or Bit-Sangibuti",
P334158,Hunni,Sin-ahhe-eriba,undirected,Hunni,Sargon II,SAA01.07.01.a,Nineveh,
P334158,Sin-ahhe-eriba,Hunni,undirected,Hunni,Sargon II,SAA01.07.01.a,Nineveh,
P313659,Aššur-belu-taqqin,Nabu-nadin-ahi,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P313659,Nabu-nadin-ahi,Aššur-belu-taqqin,undirected,(unknown),Sargon II,SAA15.06.06.c,Northern Babylonia,
P334214,Nabu-deʾiq,Akburu,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Nabu-deʾiq,Adda-šumki,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Nabu-deʾiq,Labarmu,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Nabu-deʾiq,Appa,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Akburu,Adda-šumki,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Akburu,Labarmu,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Akburu,Appa,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Akburu,Nabu-deʾiq,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Adda-šumki,Labarmu,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Adda-šumki,Appa,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Adda-šumki,Nabu-deʾiq,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Adda-šumki,Akburu,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Labarmu,Appa,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Labarmu,Nabu-deʾiq,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Labarmu,Akburu,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Labarmu,Adda-šumki,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Appa,Nabu-deʾiq,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Appa,Akburu,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Appa,Adda-šumki,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334214,Appa,Labarmu,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P313435,Nabu-pašir,Kiṣir-Aššur,undirected,Nabu-pašir,Sargon II,SAA01.09.04.a,Harran,
P313435,Kiṣir-Aššur,Nabu-pašir,undirected,Nabu-pašir,Sargon II,SAA01.09.04.a,Harran,
P334540,Šarru-emuranni,Mar-Zeri,undirected,Šarru-emuranni,Sargon II,SAA15.07.01.a,Babylon,[šá? KÁ.DIN]GIR.RAKI
P334540,Mar-Zeri,Šarru-emuranni,undirected,Šarru-emuranni,Sargon II,SAA15.07.01.a,Babylon,[šá? KÁ.DIN]GIR.RAKI
P334704,Aššur-belu-taqqin,Šamaš-taklak,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Aššur-belu-taqqin,Nabu-taklak,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Aššur-belu-taqqin,Marduk-apla-iddina,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Šamaš-taklak,Nabu-taklak,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Šamaš-taklak,Marduk-apla-iddina,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Šamaš-taklak,Aššur-belu-taqqin,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Nabu-taklak,Marduk-apla-iddina,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Nabu-taklak,Aššur-belu-taqqin,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Nabu-taklak,Šamaš-taklak,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Marduk-apla-iddina,Aššur-belu-taqqin,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Marduk-apla-iddina,Šamaš-taklak,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P334704,Marduk-apla-iddina,Nabu-taklak,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.c,Northern Babylonia,
P313553,x,Aššur-reṣuwa,undirected,(unknown),Sargon II,SAA05.06.03.c,Kumme,
P313553,Aššur-reṣuwa,x,undirected,(unknown),Sargon II,SAA05.06.03.c,Kumme,
P224485,Šarru,Aššur-šarru-uṣur,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Šarru,Mita,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Šarru,Urik,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Šarru,Urpalaʾa,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Šarru,Kilar,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Šarru,Balassu,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Šarru,Aplaya,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aššur-šarru-uṣur,Mita,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aššur-šarru-uṣur,Urik,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aššur-šarru-uṣur,Urpalaʾa,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aššur-šarru-uṣur,Kilar,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aššur-šarru-uṣur,Balassu,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aššur-šarru-uṣur,Aplaya,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aššur-šarru-uṣur,Šarru,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Mita,Urik,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Mita,Urpalaʾa,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Mita,Kilar,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Mita,Balassu,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Mita,Aplaya,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Mita,Šarru,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Mita,Aššur-šarru-uṣur,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urik,Mita,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urik,Urpalaʾa,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urik,Kilar,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urik,Balassu,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urik,Aplaya,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urik,Šarru,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urik,Aššur-šarru-uṣur,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urpalaʾa,Kilar,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urpalaʾa,Balassu,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urpalaʾa,Aplaya,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urpalaʾa,Šarru,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urpalaʾa,Aššur-šarru-uṣur,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urpalaʾa,Mita,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Urpalaʾa,Urik,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Kilar,Urpalaʾa,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Kilar,Balassu,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Kilar,Aplaya,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Kilar,Šarru,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Kilar,Aššur-šarru-uṣur,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Kilar,Mita,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Kilar,Urik,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Balassu,Aplaya,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Balassu,Šarru,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Balassu,Aššur-šarru-uṣur,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Balassu,Mita,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Balassu,Urik,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Balassu,Urpalaʾa,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Balassu,Kilar,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aplaya,Šarru,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aplaya,Aššur-šarru-uṣur,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aplaya,Mita,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aplaya,Urik,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aplaya,Urpalaʾa,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aplaya,Kilar,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P224485,Aplaya,Balassu,undirected,Sargon II,Aššur-šarru-uṣur,SAA01.01.01.a,Royal Court,
P334256,Aššur-reṣuwa,Setinu,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.a,Kumme,
P334256,Aššur-reṣuwa,Suna,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.a,Kumme,
P334256,Setinu,Suna,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.a,Kumme,
P334256,Setinu,Aššur-reṣuwa,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.a,Kumme,
P334256,Suna,Aššur-reṣuwa,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.a,Kumme,
P334256,Suna,Setinu,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.a,Kumme,
P334296,Ašipa,Metunu,undirected,Ašipa,Sargon II,SAA05.02.01.a,Tušhan,
P334296,Metunu,Ašipa,undirected,Ašipa,Sargon II,SAA05.02.01.a,Tušhan,
P334703,Issar-duri,Nadin,undirected,Issar-duri,Sargon II,SAA15.01.01.b,Arrapha,LÚGAR.KUR URUarrap-ha
P334703,Issar-duri,Harriru,undirected,Issar-duri,Sargon II,SAA15.01.01.b,Arrapha,LÚGAR.KUR URUarrap-ha
P334703,Nadin,Harriru,undirected,Issar-duri,Sargon II,SAA15.01.01.b,Arrapha,LÚGAR.KUR URUarrap-ha
P334703,Nadin,Issar-duri,undirected,Issar-duri,Sargon II,SAA15.01.01.b,Arrapha,LÚGAR.KUR URUarrap-ha
P334703,Harriru,Issar-duri,undirected,Issar-duri,Sargon II,SAA15.01.01.b,Arrapha,LÚGAR.KUR URUarrap-ha
P334703,Harriru,Nadin,undirected,Issar-duri,Sargon II,SAA15.01.01.b,Arrapha,LÚGAR.KUR URUarrap-ha
P334056,Šarru,Ṭab-šar-Aššur,undirected,Ṭab-šar-Aššur,Sargon II,SAA01.03.01.b,Royal Court,LÚIGI.DUB GAL-u
P334056,Ṭab-šar-Aššur,Šarru,undirected,Ṭab-šar-Aššur,Sargon II,SAA01.03.01.b,Royal Court,LÚIGI.DUB GAL-u
P334155,Aššur-belu-taqqin,Hazannu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Ubaru,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Nabu-bani,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Palihka-libluṭ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Nabu-ahu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Zazaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Harranu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Amat-Bel-uṣur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Naʾid-Ešeriga,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Nabu-nadin-ahi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Bel-lamur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Anu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Iqišaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Rehanu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Paltaṣi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Aššur-belu-taqqin,Il-yadaʾ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Ubaru,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Nabu-bani,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Palihka-libluṭ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Nabu-ahu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Zazaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Harranu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Amat-Bel-uṣur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Naʾid-Ešeriga,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Nabu-nadin-ahi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Bel-lamur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Anu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Iqišaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Rehanu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Paltaṣi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Il-yadaʾ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Hazannu,Aššur-belu-taqqin,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Nabu-bani,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Palihka-libluṭ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Nabu-ahu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Zazaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Harranu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Amat-Bel-uṣur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Naʾid-Ešeriga,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Nabu-nadin-ahi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Bel-lamur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Anu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Iqišaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Rehanu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Paltaṣi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Hazannu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Il-yadaʾ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Ubaru,Aššur-belu-taqqin,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Palihka-libluṭ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Nabu-ahu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Zazaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Harranu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Amat-Bel-uṣur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Naʾid-Ešeriga,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Nabu-nadin-ahi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Bel-lamur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Anu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Iqišaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Rehanu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Paltaṣi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Hazannu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Il-yadaʾ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Aššur-belu-taqqin,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-bani,Ubaru,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Nabu-ahu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Zazaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Harranu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Amat-Bel-uṣur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Naʾid-Ešeriga,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Nabu-nadin-ahi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Bel-lamur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Anu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Iqišaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Rehanu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Paltaṣi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Hazannu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Il-yadaʾ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Aššur-belu-taqqin,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Ubaru,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Palihka-libluṭ,Nabu-bani,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Zazaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Harranu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Amat-Bel-uṣur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Naʾid-Ešeriga,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Nabu-nadin-ahi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Bel-lamur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Anu-ereš,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Iqišaya,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Rehanu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Paltaṣi,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Hazannu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Il-yadaʾ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Aššur-belu-taqqin,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Ubaru,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Nabu-bani,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Nabu-ahu-ereš,Palihka-libluṭ,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Zazaya,Harranu,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
P334155,Zazaya,Amat-Bel-uṣur,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.b,Northern Babylonia,
